Producer Code,Product ID,Delivery Week,qty_actual,cost_actual,Price,qty_expected,cost_expected,Owns Land,Access to Water,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches),Unique Product,counts,probability_delivery
CLP,3828,2021-08-30,10,35.0,38.85,10,35.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
D2D,3200,2021-08-30,11,35.0,38.85,16,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
DTF,3202,2021-08-30,53,40.0,44.4,53,40.0,True,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
KHF,3202,2021-08-30,13,40.0,44.4,13,40.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
MHG,3153,2021-08-30,8,25.5,28.31,8,25.5,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
MHG,3200,2021-08-30,50,70.0,72.15,25,30.0,True,True,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
MLG,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
NTN,3828,2021-08-30,20,35.0,38.85,20,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
PLT,3153,2021-08-30,8,25.5,28.31,8,25.5,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,AFC_3201,4,0.933579335793358
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3153,10,1.0906195715112912
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CBS_3201,5,0.9181494661921709
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CHO_3200,5,1.0118964310706788
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,CLP_3828,5,0.9416058394160584
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,D2D_3200,4,1.0482456140350878
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,DTF_3202,8,1.0386424731182795
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,KHF_3202,4,0.933579335793358
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3153,5,1.0017123287671232
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MHG_3200,3,1.0816568047337278
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,MLG_3828,5,0.9416058394160584
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,NTN_3828,5,0.9416058394160584
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3153,4,0.9577329490874159
PLT,3458,2021-08-30,25,35.0,38.85,25,35.0,False,False,80.28571428571429,65.42857142857143,4.25,0.0,0.0,PLT_3458,7,1.0399379604497867
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,AFC_3201,4,0.933579335793358
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CBS_3153,10,1.0906195715112912
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CBS_3201,5,0.9181494661921709
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CHO_3200,5,1.0118964310706788
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CHO_3828,3,0.8969072164948454
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CLP_3828,5,0.9416058394160584
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,D2D_3200,4,1.0482456140350878
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,DTF_3202,8,1.0386424731182795
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,HAF_3458,1,0.9525423728813559
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,KHF_3202,4,0.933579335793358
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,MHG_3153,5,1.0017123287671232
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,MLG_3828,5,0.9416058394160584
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,NTN_3828,5,0.9416058394160584
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PBY_3202,1,0.9525423728813559
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PLT_3153,4,0.9577329490874159
AFC,3201,2021-09-06,6,35.0,38.85,6,35.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PLT_3458,7,1.0399379604497867
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,AFC_3201,4,0.933579335793358
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CBS_3153,10,1.0906195715112912
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CBS_3201,5,0.9181494661921709
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CHO_3200,5,1.0118964310706788
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CHO_3828,3,0.8969072164948454
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CLP_3828,5,0.9416058394160584
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,D2D_3200,4,1.0482456140350878
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,DTF_3202,8,1.0386424731182795
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,HAF_3458,1,0.9525423728813559
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,KHF_3202,4,0.933579335793358
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,MHG_3153,5,1.0017123287671232
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,MLG_3828,5,0.9416058394160584
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,NTN_3828,5,0.9416058394160584
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PBY_3202,1,0.9525423728813559
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PLT_3153,4,0.9577329490874159
CBS,3153,2021-09-06,20,25.5,28.31,20,25.5,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PLT_3458,7,1.0399379604497867
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,AFC_3201,4,0.933579335793358
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CBS_3153,10,1.0906195715112912
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CBS_3201,5,0.9181494661921709
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CHO_3200,5,1.0118964310706788
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CHO_3828,3,0.8969072164948454
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,CLP_3828,5,0.9416058394160584
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,D2D_3200,4,1.0482456140350878
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,DTF_3202,8,1.0386424731182795
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,HAF_3458,1,0.9525423728813559
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,KHF_3202,4,0.933579335793358
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,MHG_3153,5,1.0017123287671232
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,MLG_3828,5,0.9416058394160584
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,NTN_3828,5,0.9416058394160584
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PBY_3202,1,0.9525423728813559
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PLT_3153,4,0.9577329490874159
CBS,3201,2021-09-06,20,35.0,38.85,40,70.0,True,True,75.28571428571429,60.0,0.96,0.0,0.0,PLT_3458,7,1.0399379604497867
CHO,3200,2021-09-06,38,60.0,77.7,18,30.0,True,False,75.28571428571429,60.0,0.96,0.0,0.0,AFC_3201,4,0.933579335793358
